cuda build: 1739719199.192453-search-HD_SD-0D/1740092093.3725736-3

------------------------- CONFIG -------------------------
	n_neurons: 225
	activation_func_name: ReTanh
	dt: 50.0
	tau: 500.0
	W_in_init: normal
	W_rec_init: normal
	hidden_g: 1.1
	learn_x_0: True
	learn_W_in: True
	learn_W_rec: True
	learn_W_out: False
	state_noise_std: 0.1
	rate_noise_std: 0.0
	output_noise_std: 0.0
	weight_loss_type: 2
	weight_lambda: 0.5
	rate_loss_type: 2
	rate_lambda: 0.01
	rank: None
	time: 1740092093.3725736
	build_seed: 0
	max_hours: 48
	device: cuda
	optimiser_name: Adam
	num_loader_workers: 4
	training_threshold: 0.0
	training_convergence_std_threshold: 0.01
	training_convergence_std_threshold_window: 5000
	savedir: 1739719199.192453-search-HD_SD-0D
	save_initial_net: False
	save_losses: [0.2, 0.1, 0.05, 0.025, 0.01, 0.005, 0.001, 0.0008, 0.0006, 0.0004, 0.0002, 1e-05]
	save_epochs: 1000
	test_epochs: 100
	HF_damping: 0.5
	HF_delta_decay: 0.95
	HF_cg_max_iter: 100
	n_timesteps: 500
	n_epochs: -1
	max_epochs: 500000
	num_batch_repeats: 1
	batch_size: 500
	minibatch_size: 500
	max_lr: 0.001
	min_lr: 1e-09
	lr_initial_schedule: 1e-09
	lr_anneal_schedule: 1e-09
	test_n_timesteps: 500
	test_batch_size: 1000
	test_fig_width: 20
	test_fig_height: 10
	test_fig_margin: 0.06
	task: HD_SD-0D
	n_inputs: 5
	n_outputs: 4
	init_duration: 10
	av_step_std: 0.03
	av_step_momentum: 0.8
	av_step_zero_prob: 0.5
	name: 3

----------------------------------------------------------

(cuda) Test dataset loss without training: 0.6272

(cuda) Epoch: 1; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6312; Time Elapsed: 1.6s
(cuda) Epoch: 21; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5822; Time Elapsed: 1.0s
(cuda) Epoch: 22; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5818; Time Elapsed: 1.2s
(cuda) Epoch: 23; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5822; Time Elapsed: 1.3s
(cuda) Epoch: 24; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5783; Time Elapsed: 1.5s
(cuda) Epoch: 25; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5806; Time Elapsed: 1.3s
(cuda) Epoch: 26; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5787; Time Elapsed: 1.1s
(cuda) Epoch: 27; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5784; Time Elapsed: 1.6s
(cuda) Epoch: 28; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5774; Time Elapsed: 1.2s
(cuda) Epoch: 29; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5754; Time Elapsed: 1.0s
(cuda) Epoch: 30; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5751; Time Elapsed: 1.3s
(cuda) Epoch: 31; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5746; Time Elapsed: 1.3s
(cuda) Epoch: 32; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5715; Time Elapsed: 1.7s
(cuda) Epoch: 33; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5707; Time Elapsed: 1.3s
(cuda) Epoch: 34; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5705; Time Elapsed: 1.1s
(cuda) Epoch: 35; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5689; Time Elapsed: 1.2s
(cuda) Epoch: 36; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5693; Time Elapsed: 1.2s
(cuda) Epoch: 37; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5685; Time Elapsed: 1.1s
(cuda) Epoch: 38; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5682; Time Elapsed: 1.2s
(cuda) Epoch: 39; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5664; Time Elapsed: 1.3s
(cuda) Epoch: 40; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5708; Time Elapsed: 1.2s
(cuda) Epoch: 41; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5701; Time Elapsed: 1.4s
(cuda) Epoch: 42; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5651; Time Elapsed: 1.4s
(cuda) Epoch: 43; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5666; Time Elapsed: 1.2s
(cuda) Epoch: 44; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5657; Time Elapsed: 1.4s
(cuda) Epoch: 45; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5652; Time Elapsed: 1.3s
(cuda) Epoch: 46; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5605; Time Elapsed: 0.9s
(cuda) Epoch: 47; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5627; Time Elapsed: 1.2s
(cuda) Epoch: 48; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5646; Time Elapsed: 1.4s
(cuda) Epoch: 49; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5623; Time Elapsed: 1.3s
(cuda) Epoch: 50; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5616; Time Elapsed: 1.4s
(cuda) Epoch: 51; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5616; Time Elapsed: 1.3s
(cuda) Epoch: 52; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5633; Time Elapsed: 1.2s
(cuda) Epoch: 53; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5621; Time Elapsed: 1.4s
(cuda) Epoch: 54; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5601; Time Elapsed: 1.4s
(cuda) Epoch: 55; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5586; Time Elapsed: 1.4s
(cuda) Epoch: 56; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5583; Time Elapsed: 1.2s
(cuda) Epoch: 57; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5583; Time Elapsed: 1.4s
(cuda) Epoch: 58; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5526; Time Elapsed: 1.4s
(cuda) Epoch: 59; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5566; Time Elapsed: 1.4s
(cuda) Epoch: 60; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5551; Time Elapsed: 1.1s
(cuda) Epoch: 61; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5568; Time Elapsed: 1.4s
(cuda) Epoch: 62; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5536; Time Elapsed: 1.2s
(cuda) Epoch: 63; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5534; Time Elapsed: 1.0s
(cuda) Epoch: 64; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5581; Time Elapsed: 1.3s
(cuda) Epoch: 65; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5527; Time Elapsed: 1.2s
(cuda) Epoch: 66; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5555; Time Elapsed: 1.3s
(cuda) Epoch: 67; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5520; Time Elapsed: 1.5s
(cuda) Epoch: 68; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5519; Time Elapsed: 1.3s
(cuda) Epoch: 69; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5511; Time Elapsed: 1.4s
(cuda) Epoch: 70; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5551; Time Elapsed: 1.4s
(cuda) Epoch: 71; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5495; Time Elapsed: 1.3s
(cuda) Epoch: 72; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5469; Time Elapsed: 1.4s
(cuda) Epoch: 73; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5503; Time Elapsed: 1.4s
(cuda) Epoch: 74; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5500; Time Elapsed: 1.1s
(cuda) Epoch: 75; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5493; Time Elapsed: 1.1s
(cuda) Epoch: 76; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5501; Time Elapsed: 1.2s
(cuda) Epoch: 77; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5472; Time Elapsed: 1.4s
(cuda) Epoch: 78; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5462; Time Elapsed: 1.5s
(cuda) Epoch: 79; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5480; Time Elapsed: 1.2s
(cuda) Epoch: 80; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5447; Time Elapsed: 1.2s
(cuda) Epoch: 81; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5415; Time Elapsed: 1.5s
(cuda) Epoch: 82; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5387; Time Elapsed: 1.3s
(cuda) Epoch: 83; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5469; Time Elapsed: 1.4s
(cuda) Epoch: 84; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5323; Time Elapsed: 1.3s
(cuda) Epoch: 85; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5426; Time Elapsed: 1.3s
(cuda) Epoch: 86; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5419; Time Elapsed: 1.5s
(cuda) Epoch: 87; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5398; Time Elapsed: 1.2s
(cuda) Epoch: 88; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5407; Time Elapsed: 0.9s
(cuda) Epoch: 89; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5389; Time Elapsed: 1.3s
(cuda) Epoch: 90; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5430; Time Elapsed: 1.2s
(cuda) Epoch: 91; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5422; Time Elapsed: 1.4s
(cuda) Epoch: 92; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5424; Time Elapsed: 1.2s
(cuda) Epoch: 93; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5392; Time Elapsed: 1.6s
(cuda) Epoch: 94; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5411; Time Elapsed: 1.2s
(cuda) Epoch: 95; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5440; Time Elapsed: 1.3s
(cuda) Epoch: 96; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5366; Time Elapsed: 1.4s
(cuda) Epoch: 97; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5339; Time Elapsed: 1.6s
(cuda) Epoch: 98; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5322; Time Elapsed: 1.3s
(cuda) Epoch: 99; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5361; Time Elapsed: 1.6s
(cuda) Epoch: 100; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5379; Time Elapsed: 1.2s
- (cuda) test dataset loss after 100 epochs (100 updates): 0.5315
- (cuda) Total time elapsed: 0:02:21.125192
(cuda) Epoch: 101; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5272; Time Elapsed: 1.3s
(cuda) Epoch: 102; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5389; Time Elapsed: 1.6s
(cuda) Epoch: 103; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5350; Time Elapsed: 1.4s
(cuda) Epoch: 104; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5353; Time Elapsed: 1.4s
(cuda) Epoch: 105; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5300; Time Elapsed: 1.0s
(cuda) Epoch: 106; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5327; Time Elapsed: 1.1s
(cuda) Epoch: 107; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5251; Time Elapsed: 1.6s
(cuda) Epoch: 108; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5297; Time Elapsed: 1.4s
(cuda) Epoch: 109; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5296; Time Elapsed: 1.2s
(cuda) Epoch: 110; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5247; Time Elapsed: 1.5s
(cuda) Epoch: 111; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5297; Time Elapsed: 1.5s
(cuda) Epoch: 112; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5298; Time Elapsed: 1.4s
(cuda) Epoch: 113; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5281; Time Elapsed: 1.0s
(cuda) Epoch: 114; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5291; Time Elapsed: 1.5s
(cuda) Epoch: 115; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5329; Time Elapsed: 1.5s
(cuda) Epoch: 116; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5279; Time Elapsed: 1.1s
(cuda) Epoch: 117; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5353; Time Elapsed: 1.1s
(cuda) Epoch: 118; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5336; Time Elapsed: 1.3s
(cuda) Epoch: 119; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5287; Time Elapsed: 1.5s
(cuda) Epoch: 120; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5325; Time Elapsed: 1.3s
(cuda) Epoch: 121; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5298; Time Elapsed: 1.2s
(cuda) Epoch: 122; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5326; Time Elapsed: 1.3s
(cuda) Epoch: 123; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5281; Time Elapsed: 1.5s
(cuda) Epoch: 124; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5283; Time Elapsed: 1.2s
(cuda) Epoch: 125; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5268; Time Elapsed: 1.6s
(cuda) Epoch: 126; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5333; Time Elapsed: 1.2s
(cuda) Epoch: 127; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5309; Time Elapsed: 1.2s
(cuda) Epoch: 128; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5203; Time Elapsed: 1.4s
(cuda) Epoch: 129; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5239; Time Elapsed: 1.1s
(cuda) Epoch: 130; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5247; Time Elapsed: 1.6s
(cuda) Epoch: 131; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5245; Time Elapsed: 1.2s
(cuda) Epoch: 132; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5206; Time Elapsed: 1.5s
(cuda) Epoch: 133; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5395; Time Elapsed: 1.5s
(cuda) Epoch: 134; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5279; Time Elapsed: 1.1s
(cuda) Epoch: 135; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5303; Time Elapsed: 1.2s
(cuda) Epoch: 136; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5271; Time Elapsed: 1.4s
(cuda) Epoch: 137; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5253; Time Elapsed: 1.5s
(cuda) Epoch: 138; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5255; Time Elapsed: 1.4s
(cuda) Epoch: 139; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5213; Time Elapsed: 1.2s
(cuda) Epoch: 140; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5257; Time Elapsed: 1.2s
(cuda) Epoch: 141; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5232; Time Elapsed: 1.3s
(cuda) Epoch: 142; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5220; Time Elapsed: 1.4s
(cuda) Epoch: 143; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5189; Time Elapsed: 1.4s
(cuda) Epoch: 144; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5227; Time Elapsed: 1.3s
(cuda) Epoch: 145; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5185; Time Elapsed: 1.5s
(cuda) Epoch: 146; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5154; Time Elapsed: 1.4s
(cuda) Epoch: 147; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5272; Time Elapsed: 1.5s
(cuda) Epoch: 148; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5253; Time Elapsed: 1.3s
(cuda) Epoch: 149; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5244; Time Elapsed: 1.5s
(cuda) Epoch: 150; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5249; Time Elapsed: 1.4s
(cuda) Epoch: 151; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5226; Time Elapsed: 1.3s
(cuda) Epoch: 152; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5247; Time Elapsed: 1.3s
(cuda) Epoch: 153; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5211; Time Elapsed: 1.3s
(cuda) Epoch: 154; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5171; Time Elapsed: 1.1s
(cuda) Epoch: 155; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5283; Time Elapsed: 1.3s
(cuda) Epoch: 156; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5247; Time Elapsed: 1.2s
(cuda) Epoch: 157; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5257; Time Elapsed: 1.1s
(cuda) Epoch: 158; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5220; Time Elapsed: 1.2s
(cuda) Epoch: 159; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5236; Time Elapsed: 1.6s
(cuda) Epoch: 160; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5159; Time Elapsed: 1.3s
(cuda) Epoch: 161; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5190; Time Elapsed: 1.2s
(cuda) Epoch: 162; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5190; Time Elapsed: 1.7s
(cuda) Epoch: 163; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5122; Time Elapsed: 1.1s
(cuda) Epoch: 164; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5168; Time Elapsed: 1.0s
(cuda) Epoch: 165; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5184; Time Elapsed: 1.3s
(cuda) Epoch: 166; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5149; Time Elapsed: 1.1s
(cuda) Epoch: 167; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5140; Time Elapsed: 1.5s
(cuda) Epoch: 168; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5157; Time Elapsed: 1.1s
(cuda) Epoch: 169; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5119; Time Elapsed: 1.3s
(cuda) Epoch: 170; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5099; Time Elapsed: 1.1s
(cuda) Epoch: 171; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5122; Time Elapsed: 1.4s
(cuda) Epoch: 172; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5122; Time Elapsed: 1.4s
(cuda) Epoch: 173; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5130; Time Elapsed: 1.3s
(cuda) Epoch: 174; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5120; Time Elapsed: 1.0s
(cuda) Epoch: 175; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5111; Time Elapsed: 1.4s
(cuda) Epoch: 176; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5147; Time Elapsed: 1.4s
(cuda) Epoch: 177; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5101; Time Elapsed: 1.4s
(cuda) Epoch: 178; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5099; Time Elapsed: 1.1s
(cuda) Epoch: 179; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5066; Time Elapsed: 1.6s
(cuda) Epoch: 180; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5167; Time Elapsed: 1.2s
(cuda) Epoch: 181; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5093; Time Elapsed: 1.4s
(cuda) Epoch: 182; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5150; Time Elapsed: 1.4s
(cuda) Epoch: 183; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5080; Time Elapsed: 1.6s
(cuda) Epoch: 184; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5121; Time Elapsed: 1.3s
(cuda) Epoch: 185; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5102; Time Elapsed: 1.3s
(cuda) Epoch: 186; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5177; Time Elapsed: 1.4s
(cuda) Epoch: 187; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5164; Time Elapsed: 1.3s
(cuda) Epoch: 188; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5112; Time Elapsed: 1.1s
(cuda) Epoch: 189; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5064; Time Elapsed: 1.2s
(cuda) Epoch: 190; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5102; Time Elapsed: 1.3s
(cuda) Epoch: 191; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5003; Time Elapsed: 1.3s
(cuda) Epoch: 192; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5154; Time Elapsed: 1.5s
(cuda) Epoch: 193; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5080; Time Elapsed: 1.2s
(cuda) Epoch: 194; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5179; Time Elapsed: 1.5s
(cuda) Epoch: 195; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5235; Time Elapsed: 1.4s
(cuda) Epoch: 196; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5183; Time Elapsed: 1.2s
(cuda) Epoch: 197; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5224; Time Elapsed: 1.3s
(cuda) Epoch: 198; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5178; Time Elapsed: 1.5s
(cuda) Epoch: 199; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5174; Time Elapsed: 1.4s
(cuda) Epoch: 200; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5158; Time Elapsed: 1.6s
- (cuda) test dataset loss after 200 epochs (200 updates): 0.5166
- (cuda) Total time elapsed: 0:04:35.223329
(cuda) Epoch: 201; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5181; Time Elapsed: 1.2s
(cuda) Epoch: 202; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5171; Time Elapsed: 1.4s
(cuda) Epoch: 203; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5143; Time Elapsed: 1.3s
(cuda) Epoch: 204; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5156; Time Elapsed: 1.3s
(cuda) Epoch: 205; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5182; Time Elapsed: 1.0s
(cuda) Epoch: 206; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5189; Time Elapsed: 1.3s
(cuda) Epoch: 207; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5144; Time Elapsed: 1.1s
(cuda) Epoch: 208; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5127; Time Elapsed: 1.1s
(cuda) Epoch: 209; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5125; Time Elapsed: 1.4s
