cuda build: 1739719199.192453-search-HD_SD-0D/1740133971.4597774-5

------------------------- CONFIG -------------------------
	n_neurons: 225
	activation_func_name: ReLU
	dt: 50.0
	tau: 500.0
	W_in_init: normal
	W_rec_init: normal
	hidden_g: 1.1
	learn_x_0: True
	learn_W_in: True
	learn_W_rec: True
	learn_W_out: True
	state_noise_std: 0.1
	rate_noise_std: 0.0
	output_noise_std: 0.0
	weight_loss_type: 2
	weight_lambda: 0.5
	rate_loss_type: 1
	rate_lambda: 0.5
	rank: None
	time: 1740133971.4597774
	build_seed: 0
	max_hours: 48
	device: cuda
	optimiser_name: Adam
	num_loader_workers: 4
	training_threshold: 0.0
	training_convergence_std_threshold: 0.01
	training_convergence_std_threshold_window: 5000
	savedir: 1739719199.192453-search-HD_SD-0D
	save_initial_net: False
	save_losses: [0.2, 0.1, 0.05, 0.025, 0.01, 0.005, 0.001, 0.0008, 0.0006, 0.0004, 0.0002, 1e-05]
	save_epochs: 1000
	test_epochs: 100
	HF_damping: 0.5
	HF_delta_decay: 0.95
	HF_cg_max_iter: 100
	n_timesteps: 500
	n_epochs: -1
	max_epochs: 500000
	num_batch_repeats: 1
	batch_size: 500
	minibatch_size: 500
	max_lr: 0.001
	min_lr: 1e-09
	lr_initial_schedule: 1e-09
	lr_anneal_schedule: 1e-09
	test_n_timesteps: 500
	test_batch_size: 1000
	test_fig_width: 20
	test_fig_height: 10
	test_fig_margin: 0.06
	task: HD_SD-0D
	n_inputs: 5
	n_outputs: 4
	init_duration: 10
	av_step_std: 0.03
	av_step_momentum: 0.8
	av_step_zero_prob: 0.5
	name: 5

----------------------------------------------------------

(cuda) Test dataset loss without training: 0.7314

(cuda) Epoch: 1; Updates: 1 (lr=1.0000E-03); Average Loss: 0.7358; Time Elapsed: 1.9s
(cuda) Epoch: 2; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6732; Time Elapsed: 1.7s
(cuda) Epoch: 3; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6551; Time Elapsed: 1.8s
(cuda) Epoch: 4; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6489; Time Elapsed: 1.6s
(cuda) Epoch: 5; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6434; Time Elapsed: 1.8s
(cuda) Epoch: 6; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6387; Time Elapsed: 1.6s
(cuda) Epoch: 7; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6351; Time Elapsed: 2.0s
(cuda) Epoch: 8; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6328; Time Elapsed: 1.4s
(cuda) Epoch: 9; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6302; Time Elapsed: 1.8s
(cuda) Epoch: 10; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6275; Time Elapsed: 1.6s
(cuda) Epoch: 11; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6262; Time Elapsed: 1.8s
(cuda) Epoch: 12; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6227; Time Elapsed: 1.6s
(cuda) Epoch: 13; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6206; Time Elapsed: 1.7s
(cuda) Epoch: 14; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6187; Time Elapsed: 1.4s
(cuda) Epoch: 15; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6173; Time Elapsed: 2.0s
(cuda) Epoch: 16; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6161; Time Elapsed: 1.6s
(cuda) Epoch: 17; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6134; Time Elapsed: 1.8s
(cuda) Epoch: 18; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6125; Time Elapsed: 1.6s
(cuda) Epoch: 19; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6102; Time Elapsed: 1.5s
(cuda) Epoch: 20; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6085; Time Elapsed: 1.4s
(cuda) Epoch: 21; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6074; Time Elapsed: 1.5s
(cuda) Epoch: 22; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6039; Time Elapsed: 1.7s
(cuda) Epoch: 23; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6091; Time Elapsed: 1.6s
(cuda) Epoch: 24; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6018; Time Elapsed: 2.0s
(cuda) Epoch: 25; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6047; Time Elapsed: 1.6s
(cuda) Epoch: 26; Updates: 1 (lr=1.0000E-03); Average Loss: 0.6019; Time Elapsed: 1.7s
(cuda) Epoch: 27; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5989; Time Elapsed: 1.6s
(cuda) Epoch: 28; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5995; Time Elapsed: 1.6s
(cuda) Epoch: 29; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5971; Time Elapsed: 1.5s
(cuda) Epoch: 30; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5955; Time Elapsed: 1.8s
(cuda) Epoch: 31; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5936; Time Elapsed: 1.6s
(cuda) Epoch: 32; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5931; Time Elapsed: 1.9s
(cuda) Epoch: 33; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5899; Time Elapsed: 1.6s
(cuda) Epoch: 34; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5882; Time Elapsed: 1.5s
(cuda) Epoch: 35; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5855; Time Elapsed: 2.0s
(cuda) Epoch: 36; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5875; Time Elapsed: 1.6s
(cuda) Epoch: 37; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5847; Time Elapsed: 1.8s
(cuda) Epoch: 38; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5860; Time Elapsed: 1.7s
(cuda) Epoch: 39; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5842; Time Elapsed: 1.8s
(cuda) Epoch: 40; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5864; Time Elapsed: 1.6s
(cuda) Epoch: 41; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5815; Time Elapsed: 1.4s
(cuda) Epoch: 42; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5790; Time Elapsed: 1.9s
(cuda) Epoch: 43; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5828; Time Elapsed: 1.5s
(cuda) Epoch: 44; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5799; Time Elapsed: 1.6s
(cuda) Epoch: 45; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5794; Time Elapsed: 1.4s
(cuda) Epoch: 46; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5762; Time Elapsed: 1.4s
(cuda) Epoch: 47; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5761; Time Elapsed: 2.1s
(cuda) Epoch: 48; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5795; Time Elapsed: 2.2s
(cuda) Epoch: 49; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5739; Time Elapsed: 1.6s
(cuda) Epoch: 50; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5706; Time Elapsed: 1.7s
(cuda) Epoch: 51; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5732; Time Elapsed: 1.6s
(cuda) Epoch: 52; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5737; Time Elapsed: 2.1s
(cuda) Epoch: 53; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5672; Time Elapsed: 1.3s
(cuda) Epoch: 54; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5689; Time Elapsed: 1.5s
(cuda) Epoch: 55; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5699; Time Elapsed: 2.0s
(cuda) Epoch: 56; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5669; Time Elapsed: 1.7s
(cuda) Epoch: 57; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5630; Time Elapsed: 1.5s
(cuda) Epoch: 58; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5636; Time Elapsed: 1.8s
(cuda) Epoch: 59; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5612; Time Elapsed: 1.8s
(cuda) Epoch: 60; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5617; Time Elapsed: 1.7s
(cuda) Epoch: 61; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5627; Time Elapsed: 1.4s
(cuda) Epoch: 62; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5565; Time Elapsed: 1.8s
(cuda) Epoch: 63; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5596; Time Elapsed: 1.6s
(cuda) Epoch: 64; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5645; Time Elapsed: 1.7s
(cuda) Epoch: 65; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5580; Time Elapsed: 1.6s
(cuda) Epoch: 66; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5553; Time Elapsed: 1.8s
(cuda) Epoch: 67; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5512; Time Elapsed: 1.8s
(cuda) Epoch: 68; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5567; Time Elapsed: 1.8s
(cuda) Epoch: 69; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5562; Time Elapsed: 1.4s
(cuda) Epoch: 70; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5601; Time Elapsed: 1.5s
(cuda) Epoch: 71; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5574; Time Elapsed: 1.4s
(cuda) Epoch: 72; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5481; Time Elapsed: 1.6s
(cuda) Epoch: 73; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5519; Time Elapsed: 1.7s
(cuda) Epoch: 74; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5468; Time Elapsed: 1.9s
(cuda) Epoch: 75; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5490; Time Elapsed: 1.9s
(cuda) Epoch: 76; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5543; Time Elapsed: 1.8s
(cuda) Epoch: 77; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5446; Time Elapsed: 1.9s
(cuda) Epoch: 78; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5482; Time Elapsed: 1.7s
(cuda) Epoch: 79; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5557; Time Elapsed: 1.5s
(cuda) Epoch: 80; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5482; Time Elapsed: 2.0s
(cuda) Epoch: 81; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5486; Time Elapsed: 1.6s
(cuda) Epoch: 82; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5386; Time Elapsed: 1.8s
(cuda) Epoch: 83; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5421; Time Elapsed: 1.8s
(cuda) Epoch: 84; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5326; Time Elapsed: 1.8s
(cuda) Epoch: 85; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5283; Time Elapsed: 2.2s
(cuda) Epoch: 86; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5449; Time Elapsed: 1.7s
(cuda) Epoch: 87; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5338; Time Elapsed: 1.8s
(cuda) Epoch: 88; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5291; Time Elapsed: 1.8s
(cuda) Epoch: 89; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5322; Time Elapsed: 2.0s
(cuda) Epoch: 90; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5306; Time Elapsed: 1.8s
(cuda) Epoch: 91; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5272; Time Elapsed: 1.6s
(cuda) Epoch: 92; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5490; Time Elapsed: 1.8s
(cuda) Epoch: 93; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5322; Time Elapsed: 2.2s
(cuda) Epoch: 94; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5356; Time Elapsed: 1.5s
(cuda) Epoch: 95; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5250; Time Elapsed: 1.4s
(cuda) Epoch: 96; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5167; Time Elapsed: 1.8s
(cuda) Epoch: 97; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5166; Time Elapsed: 1.7s
(cuda) Epoch: 98; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5231; Time Elapsed: 1.9s
(cuda) Epoch: 99; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5270; Time Elapsed: 1.4s
(cuda) Epoch: 100; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5205; Time Elapsed: 1.5s
- (cuda) test dataset loss after 100 epochs (100 updates): 0.5179
- (cuda) Total time elapsed: 0:03:03.641832
(cuda) Epoch: 101; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5198; Time Elapsed: 1.7s
(cuda) Epoch: 102; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5189; Time Elapsed: 1.7s
(cuda) Epoch: 103; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5205; Time Elapsed: 1.7s
(cuda) Epoch: 104; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5152; Time Elapsed: 1.7s
